item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,ambiguous,long,object,nonfinal,8,0,As,18.13700485229492
critical,1,ambiguous,long,object,nonfinal,8,1,the,2.9871392250061035
critical,1,ambiguous,long,object,nonfinal,8,2,lifeguard,18.753852367401123
critical,1,ambiguous,long,object,nonfinal,8,3,watched,6.02447509765625
critical,1,ambiguous,long,object,nonfinal,8,4,the,2.579628229141236
critical,1,ambiguous,long,object,nonfinal,8,5,kids,6.801569938659668
critical,1,ambiguous,long,object,nonfinal,8,6,playing,2.817150115966797
critical,1,ambiguous,long,object,nonfinal,8,7,happily,7.8954386711120605
critical,1,ambiguous,long,object,nonfinal,8,8,splashed,19.90163230895996
critical,1,ambiguous,long,object,nonfinal,8,9,each,6.479471683502197
critical,1,ambiguous,long,object,nonfinal,8,10,other,0.0959621891379356
critical,1,ambiguous,long,object,nonfinal,8,11,with,3.253881454467773
critical,1,ambiguous,long,object,nonfinal,8,12,water.,6.290617823600769
critical,1,ambiguous,short,object,nonfinal,6,0,As,18.13700485229492
critical,1,ambiguous,short,object,nonfinal,6,1,the,2.9871392250061035
critical,1,ambiguous,short,object,nonfinal,6,2,lifeguard,18.753852367401123
critical,1,ambiguous,short,object,nonfinal,6,3,watched,6.02447509765625
critical,1,ambiguous,short,object,nonfinal,6,4,the,2.579628229141236
critical,1,ambiguous,short,object,nonfinal,6,5,kids,6.801569938659668
critical,1,ambiguous,short,object,nonfinal,6,6,splashed,12.992202281951904
critical,1,ambiguous,short,object,nonfinal,6,7,each,6.371925354003906
critical,1,ambiguous,short,object,nonfinal,6,8,other,0.042714986950159
critical,1,ambiguous,short,object,nonfinal,6,9,with,3.3193063735961914
critical,1,ambiguous,short,object,nonfinal,6,10,water.,7.571684956550598
critical,1,unambiguous,long,object,nonfinal,10,0,As,18.13700485229492
critical,1,unambiguous,long,object,nonfinal,10,1,the,2.9871392250061035
critical,1,unambiguous,long,object,nonfinal,10,2,lifeguard,18.753852367401123
critical,1,unambiguous,long,object,nonfinal,10,3,watched,6.02447509765625
critical,1,unambiguous,long,object,nonfinal,10,4,the,2.579628229141236
critical,1,unambiguous,long,object,nonfinal,10,5,pool,8.674232482910156
critical,1,unambiguous,long,object,nonfinal,10,6,the,7.0365891456604
critical,1,unambiguous,long,object,nonfinal,10,7,kids,5.15593957901001
critical,1,unambiguous,long,object,nonfinal,10,8,playing,5.983778476715088
critical,1,unambiguous,long,object,nonfinal,10,9,happily,6.574839115142822
critical,1,unambiguous,long,object,nonfinal,10,10,splashed,8.905919313430786
critical,1,unambiguous,long,object,nonfinal,10,11,each,3.5186920166015625
critical,1,unambiguous,long,object,nonfinal,10,12,other,0.2883364856243133
critical,1,unambiguous,long,object,nonfinal,10,13,with,1.6238394975662231
critical,1,unambiguous,long,object,nonfinal,10,14,water.,2.1731067299842834
critical,1,unambiguous,short,object,nonfinal,8,0,As,18.13700485229492
critical,1,unambiguous,short,object,nonfinal,8,1,the,2.9871392250061035
critical,1,unambiguous,short,object,nonfinal,8,2,lifeguard,18.753852367401123
critical,1,unambiguous,short,object,nonfinal,8,3,watched,6.02447509765625
critical,1,unambiguous,short,object,nonfinal,8,4,the,2.579628229141236
critical,1,unambiguous,short,object,nonfinal,8,5,pool,8.674232482910156
critical,1,unambiguous,short,object,nonfinal,8,6,the,7.0365891456604
critical,1,unambiguous,short,object,nonfinal,8,7,kids,5.15593957901001
critical,1,unambiguous,short,object,nonfinal,8,8,splashed,4.355178646743298
critical,1,unambiguous,short,object,nonfinal,8,9,each,5.534151077270508
critical,1,unambiguous,short,object,nonfinal,8,10,other,0.0999755784869194
critical,1,unambiguous,short,object,nonfinal,8,11,with,2.2514827251434326
critical,1,unambiguous,short,object,nonfinal,8,12,water.,2.5242788195610046
critical,2,ambiguous,long,comma,nonfinal,9,0,Because,22.145463943481445
critical,2,ambiguous,long,comma,nonfinal,9,1,the,2.823267936706543
critical,2,ambiguous,long,comma,nonfinal,9,2,suspect,14.598358154296877
critical,2,ambiguous,long,comma,nonfinal,9,3,changed,11.874184608459473
critical,2,ambiguous,long,comma,nonfinal,9,4,the,3.491159677505493
critical,2,ambiguous,long,comma,nonfinal,9,5,file,7.756632328033447
critical,2,ambiguous,long,comma,nonfinal,9,6,with,7.524612426757812
critical,2,ambiguous,long,comma,nonfinal,9,7,the,1.7913120985031128
critical,2,ambiguous,long,comma,nonfinal,9,8,evidence,8.002188682556152
critical,2,ambiguous,long,comma,nonfinal,9,9,needed,10.936131477355955
critical,2,ambiguous,long,comma,nonfinal,9,10,to,0.8400485515594482
critical,2,ambiguous,long,comma,nonfinal,9,11,be,4.853745460510254
critical,2,ambiguous,long,comma,nonfinal,9,12,updated.,17.046405792236328
critical,2,ambiguous,short,comma,nonfinal,6,0,Because,22.145463943481445
critical,2,ambiguous,short,comma,nonfinal,6,1,the,2.823267936706543
critical,2,ambiguous,short,comma,nonfinal,6,2,suspect,14.598358154296877
critical,2,ambiguous,short,comma,nonfinal,6,3,changed,11.874184608459473
critical,2,ambiguous,short,comma,nonfinal,6,4,the,3.491159677505493
critical,2,ambiguous,short,comma,nonfinal,6,5,file,7.756632328033447
critical,2,ambiguous,short,comma,nonfinal,6,6,needed,16.1314697265625
critical,2,ambiguous,short,comma,nonfinal,6,7,to,0.884882390499115
critical,2,ambiguous,short,comma,nonfinal,6,8,be,5.190779209136963
critical,2,ambiguous,short,comma,nonfinal,6,9,updated.,13.62691593170166
critical,2,unambiguous,long,comma,nonfinal,9,0,Because,22.145463943481445
critical,2,unambiguous,long,comma,nonfinal,9,1,the,2.823267936706543
critical,2,unambiguous,long,comma,nonfinal,9,2,suspect,14.598358154296877
critical,2,unambiguous,long,comma,nonfinal,9,3,"changed,",20.275724411010746
critical,2,unambiguous,long,comma,nonfinal,9,4,the,1.955010771751404
critical,2,unambiguous,long,comma,nonfinal,9,5,file,10.12212371826172
critical,2,unambiguous,long,comma,nonfinal,9,6,with,7.482252597808838
critical,2,unambiguous,long,comma,nonfinal,9,7,the,0.6885470151901245
critical,2,unambiguous,long,comma,nonfinal,9,8,evidence,7.428759098052978
critical,2,unambiguous,long,comma,nonfinal,9,9,needed,6.813580989837647
critical,2,unambiguous,long,comma,nonfinal,9,10,to,0.1499276012182235
critical,2,unambiguous,long,comma,nonfinal,9,11,be,0.340360552072525
critical,2,unambiguous,long,comma,nonfinal,9,12,updated.,3.676938056945801
critical,2,unambiguous,short,comma,nonfinal,6,0,Because,22.145463943481445
critical,2,unambiguous,short,comma,nonfinal,6,1,the,2.823267936706543
critical,2,unambiguous,short,comma,nonfinal,6,2,suspect,14.598358154296877
critical,2,unambiguous,short,comma,nonfinal,6,3,"changed,",20.275724411010746
critical,2,unambiguous,short,comma,nonfinal,6,4,the,1.955010771751404
critical,2,unambiguous,short,comma,nonfinal,6,5,file,10.12212371826172
critical,2,unambiguous,short,comma,nonfinal,6,6,needed,7.637336730957031
critical,2,unambiguous,short,comma,nonfinal,6,7,to,0.3524488508701324
critical,2,unambiguous,short,comma,nonfinal,6,8,be,0.2944618165493011
critical,2,unambiguous,short,comma,nonfinal,6,9,updated.,3.805062532424927
critical,3,ambiguous,long,object,nonfinal,11,0,While,18.734678268432617
critical,3,ambiguous,long,object,nonfinal,11,1,the,2.002535820007324
critical,3,ambiguous,long,object,nonfinal,11,2,new,6.616316795349121
critical,3,ambiguous,long,object,nonfinal,11,3,chef,14.762771606445312
critical,3,ambiguous,long,object,nonfinal,11,4,cooked,12.18228244781494
critical,3,ambiguous,long,object,nonfinal,11,5,the,3.962480306625366
critical,3,ambiguous,long,object,nonfinal,11,6,stew,9.040193557739258
critical,3,ambiguous,long,object,nonfinal,11,7,with,6.431518077850342
critical,3,ambiguous,long,object,nonfinal,11,8,lamb,10.24939250946045
critical,3,ambiguous,long,object,nonfinal,11,9,and,1.7954603433609009
critical,3,ambiguous,long,object,nonfinal,11,10,vegetables,3.2268099784851074
critical,3,ambiguous,long,object,nonfinal,11,11,boiled,15.485095024108888
critical,3,ambiguous,long,object,nonfinal,11,12,over.,20.854522228240967
critical,3,ambiguous,short,object,nonfinal,7,0,While,18.734678268432617
critical,3,ambiguous,short,object,nonfinal,7,1,the,2.002535820007324
